,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
6110,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 07:00:00,35,29,57,59,57,13479,0
6111,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 19:00:00,292,40,26,27,26,11310,3
6112,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 20:00:00,290,53,26,26,25,15515,1
6113,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 21:00:00,294,47,25,27,25,17980,2
6114,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 22:00:00,297,56,23,25,23,19074,3
6115,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 23:00:00,292,57,22,23,22,16665,2
6116,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 00:00:00,304,63,22,23,22,17330,1
6117,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 01:00:00,300,76,17,22,17,14556,4
6118,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 02:00:00,314,85,18,18,17,17175,2
6119,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 03:00:00,312,94,20,20,18,19833,0
6120,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 04:00:00,304,89,20,20,20,16880,0
6121,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 05:00:00,311,89,20,20,19,17417,0
6122,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 06:00:00,314,90,20,20,19,17129,0
6123,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 07:00:00,312,86,19,20,18,12920,0
6124,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 08:00:00,314,81,21,21,19,13141,0
6125,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 09:00:00,322,91,24,24,21,11580,0
6126,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 02:00:00,145,26,37,39,37,10915,2
6127,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 03:00:00,130,32,36,37,36,8656,3
6128,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 04:00:00,138,21,36,36,36,5865,3
6129,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 05:00:00,123,26,36,36,36,5582,5
6130,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 06:00:00,127,50,38,38,36,10930,7
6131,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 07:00:00,342,29,36,39,36,1699,17
6132,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 08:00:00,47,24,38,38,36,2040,9
6133,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 09:00:00,89,28,42,42,38,2842,6
6134,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 10:00:00,153,63,53,53,42,19933,3
6135,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 11:00:00,343,69,49,54,49,1472,4
6136,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 12:00:00,352,70,53,53,49,5983,21
6137,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 13:00:00,316,111,47,53,47,6712,41
6138,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 14:00:00,317,82,48,48,45,10858,28
6139,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-07 15:00:00,277,57,48,49,47,9588,43
6140,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 19:00:00,326,60,40,47,40,9810,0
6141,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 20:00:00,301,35,36,40,36,10588,0
6142,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 21:00:00,294,36,32,36,32,10934,0
6143,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-17 19:00:00,355,101,92,92,88,17092,0
6144,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-17 20:00:00,335,66,88,88,87,5239,0
6145,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-17 20:00:00,9,120,96,96,91,29305,0
6146,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-17 21:00:00,340,77,86,88,86,6174,0
6147,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-17 21:00:00,25,118,96,97,95,29758,0
6148,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-19 20:00:00,80,29,94,94,92,16772,0
6149,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-19 20:00:00,39,56,103,104,102,30000,0
6150,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-19 21:00:00,342,30,90,94,89,11956,0
6151,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-19 21:00:00,25,51,100,103,100,30000,0
6152,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-19 22:00:00,334,46,90,90,89,8892,0
6153,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-19 22:00:00,19,57,98,101,98,16039,0
6154,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 06:00:00,2,51,105,105,103,2826,1
6155,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 06:00:00,355,77,103,104,102,806,1
6156,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 07:00:00,320,55,112,112,105,9247,0
6157,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 07:00:00,356,79,103,104,103,1483,1
6158,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 08:00:00,332,54,113,113,110,6746,6
6159,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 08:00:00,10,83,104,104,101,4388,2
6160,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 09:00:00,345,45,111,114,107,6687,0
6161,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 09:00:00,15,77,105,105,104,1741,2
6162,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 10:00:00,325,102,116,117,109,8801,6
6163,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 10:00:00,352,68,107,107,105,778,0
6164,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 11:00:00,323,106,115,116,115,14765,12
6165,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 11:00:00,336,110,111,111,107,153,1
6166,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 12:00:00,329,102,118,118,115,20000,0
6167,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 12:00:00,335,118,113,113,111,168,1
6168,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 13:00:00,334,110,118,121,117,4307,5
6169,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 13:00:00,339,105,111,113,109,7668,3
6170,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 14:00:00,339,101,117,118,117,4715,27
6171,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 14:00:00,329,99,116,119,110,30000,4
6172,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 15:00:00,332,114,119,119,116,16736,4
6173,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 15:00:00,325,114,115,117,115,30000,0
6174,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 16:00:00,329,122,121,123,119,20000,0
6175,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 16:00:00,336,119,114,116,114,30000,0
6176,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 17:00:00,335,136,119,124,119,15104,0
6177,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 17:00:00,339,130,115,116,114,30000,0
6178,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 18:00:00,333,140,117,119,115,7874,1
6179,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 18:00:00,336,138,117,117,115,30000,0
6180,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 19:00:00,330,141,116,116,115,6070,2
6181,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 19:00:00,337,133,116,117,114,26006,0
6182,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 07:00:00,329,125,42,43,41,7301,4
6183,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 07:00:00,357,146,59,61,59,14518,0
6184,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 08:00:00,336,127,48,48,42,9581,0
6185,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 08:00:00,350,139,63,63,59,9411,0
6186,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 09:00:00,333,134,48,51,48,8545,0
6187,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 09:00:00,345,143,62,63,60,8127,0
6188,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 10:00:00,332,135,48,50,46,6077,1
6189,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 10:00:00,349,163,59,65,59,1648,1
6190,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 11:00:00,332,127,46,48,46,4390,6
6191,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 11:00:00,341,150,59,59,55,1018,9
6192,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 12:00:00,341,117,52,53,46,6104,3
6193,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 12:00:00,3,153,60,61,57,4114,4
6194,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 13:00:00,335,114,56,56,51,9620,0
6195,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 13:00:00,350,153,62,63,60,3897,0
6196,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 14:00:00,333,120,53,56,52,4472,0
6197,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 14:00:00,352,161,63,63,61,1693,0
6198,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 15:00:00,337,113,50,54,50,2363,0
6199,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 15:00:00,350,141,62,64,62,906,2
6200,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 16:00:00,336,108,49,51,49,2600,1
6201,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 16:00:00,353,147,61,63,60,1419,1
6202,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 17:00:00,341,102,50,51,49,2950,0
6203,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 17:00:00,9,150,61,62,59,1360,3
6204,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 18:00:00,334,127,49,51,49,1783,2
6205,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 18:00:00,356,154,63,64,61,134,2
6206,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 19:00:00,343,119,49,51,49,2775,3
6207,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 21:00:00,322,39,21,22,16,3070,0
6208,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 22:00:00,267,42,11,21,11,3224,0
6209,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 23:00:00,263,30,6,11,6,3186,0
6210,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 21:00:00,115,82,85,94,85,4940,0
6211,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 22:00:00,122,69,80,85,80,4190,0
6212,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 23:00:00,110,51,77,80,77,4345,0
6213,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 22:00:00,288,19,77,79,77,2215,0
6214,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 23:00:00,292,16,74,77,74,1862,0
6215,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-18 00:00:00,42,18,73,74,72,2170,0
6216,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-18 01:00:00,145,13,70,73,70,657,0
6217,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 23:00:00,114,41,82,94,82,10286,0
6218,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-20 00:00:00,37,25,74,82,73,7395,0
6219,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-20 01:00:00,345,17,74,74,72,7743,0
6220,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-23 20:00:00,291,50,108,111,108,20000,0
6221,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-23 21:00:00,283,54,109,109,108,19993,0
6222,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-23 22:00:00,282,57,109,109,109,20000,0
6223,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-23 23:00:00,277,41,110,110,109,20000,0
6224,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 00:00:00,298,36,110,110,110,20000,0
6225,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 01:00:00,278,34,110,110,110,20000,0
6226,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 02:00:00,331,63,108,110,108,20000,0
6227,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 03:00:00,330,71,106,108,106,20000,0
6228,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 04:00:00,331,73,102,106,102,19973,0
6229,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 05:00:00,314,52,98,103,98,14451,0
6230,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 06:00:00,297,51,94,98,94,12779,0
6231,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 07:00:00,285,53,92,94,91,20000,0
6232,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 08:00:00,282,47,87,92,87,10818,0
6233,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 09:00:00,278,35,92,92,87,20000,1
6234,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-24 10:00:00,297,46,103,104,92,20000,0
6235,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-01 17:00:00,247,36,43,46,43,2351,3
6236,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-01 18:00:00,301,35,38,43,38,1138,12
6237,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-01 19:00:00,310,35,35,37,35,546,12
6238,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-01 20:00:00,253,23,33,35,33,1697,4
6239,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-01 21:00:00,236,22,32,32,32,2498,6
6240,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-01 22:00:00,243,18,31,32,31,1813,4
6241,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-01 23:00:00,254,27,27,31,27,2438,1
6242,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-02 00:00:00,302,26,27,27,27,1065,2
6243,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-02 01:00:00,267,22,27,27,27,795,3
6244,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-02 02:00:00,296,24,28,28,27,1044,0
6245,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-02 03:00:00,265,32,28,29,28,1212,0
6246,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-02 04:00:00,260,32,29,29,28,2105,3
6247,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-02 05:00:00,251,26,29,30,29,3136,1
6248,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-02 06:00:00,264,25,30,30,29,5241,2
6249,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 12:00:00,323,32,58,59,57,4889,4
6250,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 13:00:00,264,32,57,58,56,3225,12
6251,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 14:00:00,188,25,63,63,58,11714,4
6252,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 15:00:00,348,26,68,69,63,10021,0
6253,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 16:00:00,354,17,68,69,67,9935,0
6254,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 17:00:00,331,22,65,68,65,2322,1
6255,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 18:00:00,339,28,60,65,60,2534,3
6256,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 19:00:00,321,19,58,60,58,4098,0
6257,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 20:00:00,302,35,57,59,57,1919,1
6258,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 21:00:00,301,35,55,57,55,2128,0
6259,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 22:00:00,264,23,53,55,53,6981,1
6260,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 23:00:00,272,32,52,53,52,17214,0
6261,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-10 00:00:00,304,26,52,53,52,12116,0
6262,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-10 01:00:00,314,27,51,52,51,20000,0
6263,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-12 01:00:00,341,15,-4,-1,-5,5003,0
6264,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-12 02:00:00,1,26,-15,-5,-15,5944,0
6265,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-12 03:00:00,226,9,-16,-12,-17,5409,0
6266,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-14 02:00:00,317,35,-22,-14,-22,2162,0
6267,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-14 03:00:00,274,31,-19,-14,-22,2708,0
6268,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-14 04:00:00,128,24,-23,-19,-23,2825,0
6269,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-16 03:00:00,267,22,63,66,63,3663,0
6270,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 19:00:00,349,139,63,64,61,184,7
6271,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-02 20:00:00,329,128,52,54,49,4728,4
6272,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-02 20:00:00,6,152,64,65,61,2378,6
6273,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 12:00:00,337,75,64,64,55,16887,0
6274,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 12:00:00,359,91,59,61,56,30000,0
6275,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 13:00:00,336,68,73,82,64,19877,0
6276,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 13:00:00,349,105,62,63,57,30000,0
6277,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 14:00:00,333,42,77,82,72,18998,0
6278,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 14:00:00,356,101,61,63,59,30000,0
6279,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 15:00:00,325,42,76,79,73,19674,0
6280,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 15:00:00,358,118,64,65,60,30000,0
6281,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 16:00:00,25,58,74,76,73,20000,0
6282,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 16:00:00,12,122,65,66,64,30000,0
6283,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 17:00:00,22,60,67,73,67,20000,0
6284,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 17:00:00,14,122,66,66,65,30000,0
6285,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 18:00:00,26,73,65,67,65,19773,0
6286,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 18:00:00,7,133,65,67,65,30000,0
6287,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 19:00:00,29,63,64,65,64,19936,0
6288,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 19:00:00,18,133,67,67,66,30000,0
6289,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 20:00:00,22,76,63,64,62,20000,0
6290,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 20:00:00,13,123,68,68,66,30000,0
6291,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 21:00:00,20,58,62,63,62,20000,0
6292,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 21:00:00,14,117,68,68,67,30000,0
6293,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 22:00:00,14,57,61,62,61,20000,0
6294,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 22:00:00,20,117,70,70,68,30000,0
6295,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-06 23:00:00,5,64,57,61,57,16103,0
6296,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-06 23:00:00,25,115,70,71,69,30000,0
6297,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-07 00:00:00,339,73,52,57,52,14485,1
6298,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-07 00:00:00,10,104,68,71,67,25146,0
6299,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-07 01:00:00,329,71,48,53,48,10282,2
6300,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-07 01:00:00,357,103,66,70,65,24531,0
6301,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-11 05:00:00,333,194,72,72,66,2968,0
6302,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-11 05:00:00,330,183,71,71,68,4743,0
6303,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-11 06:00:00,333,215,68,73,67,2905,0
6304,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-11 06:00:00,347,211,71,73,70,6014,0
6305,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 04:00:00,326,63,44,48,43,5489,0
6306,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 04:00:00,300,67,68,69,64,19391,0
6307,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 05:00:00,332,56,46,46,43,5734,0
6308,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 05:00:00,331,75,68,70,67,15052,0
6309,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 06:00:00,329,53,50,50,44,3824,0
