,IIiii,tTime,P02,P08,P14,P20,Pa,Px,Pn,P002,P008,P014,P020,P0a,T02,T08,T14,T20,Ta,Tx,Tn,Tw02,Tw08,Tw14,Tw20,E02,E08,E14,E20,Ea,U02,U08,U14,U20,Ua,Un,N02,N08,N14,N20,Na,Nl02,Nl08,Nl14,Nl20,Nla,C02,C08,C14,C20,V02,V08,V14,V20,R20_08,R08_20,R20_20,WW,Ls,Lb,Zd,Zp,dF02,fF02,dF08,fF08,dF14,fF14,dF20,fF20,Fa,dFx,fFx,dFy,fFy,S,D0002,D0008,D0014,D0020,D00a,D00x,D00n,D0502,D0508,D0514,D0520,D05a,D1002,D1008,D1014,D1020,D10a,D1502,D1508,D1514,D1520,D15a,D2002,D2008,D2014,D2020,D20a,Tn_Tmr,R08_Tmr
429,K8828,2022-02-10,9745,9760,9738,9755,9750,9769,9737,10256,10273,10246,10268,10261,36,34,69,33,43,73,30,-9999,-9999,-9999,-9999,79,78,81,75,78,100,100,81,97,94,79,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,-1,3,,-9999,-9999,-1,-1,NNW,36,NNW,48,NNW,46,N,27,39,NNW,55,NNW,75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
430,K8829,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56,59,86,65,66,97,53,-9999,-9999,-9999,-9999,86,79,71,73,77,95,85,64,75,80,59,0,0,0,0,0,0,0,0,0,0,,,,,76,263,460,116,4,-1,4,,-9999,-9999,-1,-1,C,1,W,11,E,18,ENE,12,10,E,31,ESE,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54,55,98,55,66,58,55,106,57,69,1701,2354,547,1107,1427,54,50,94,54,63,-9999,-9999
431,K8924,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,32,61,38,40,64,25,-9999,-9999,-9999,-9999,76,77,85,80,80,100,100,90,100,98,84,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,6,-1,6,,-9999,-9999,-1,-1,NE,15,NNE,7,NNW,5,ESE,6,8,N,17,NNE,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
432,K8925,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65,64,102,80,78,111,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,6,-1,6,,-9999,-9999,-1,-1,W,4,C,0,ENE,24,E,17,11,E,29,E,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
433,K8844,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66,69,95,71,75,96,66,-9999,-9999,-9999,-9999,88,80,72,70,78,90,80,61,69,75,60,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,-1,1,1,,-9999,-9999,-1,-1,NNW,10,N,32,NE,32,NNE,18,23,NE,57,NE,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
434,K8923,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44,42,89,63,60,95,39,-9999,-9999,-9999,-9999,84,82,84,90,85,100,100,74,94,92,73,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,4,1,5,,-9999,-9999,-1,-1,C,2,S,3,NE,33,C,0,10,NE,53,NE,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
435,K8624,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,53,48,77,60,60,84,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,-1,3,,-9999,-9999,-1,-1,NNW,30,NW,52,N,27,SSE,3,28,NW,46,NW,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
436,K8625,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,58,53,105,68,71,115,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,6,-1,6,,-9999,-9999,-1,-1,NE,8,WNW,31,NW,14,N,9,16,NW,44,NW,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
437,K8626,2022-02-10,10168,10185,10158,10175,10172,10193,10155,10252,10269,10241,10258,10255,65,65,97,76,76,99,58,-9999,-9999,-9999,-9999,93,85,81,76,84,96,88,67,73,81,65,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,-1,3,,-9999,-9999,-1,-1,NNE,14,N,14,NE,17,N,16,15,N,31,N,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
438,K8716,2022-02-10,10187,10205,10174,10187,10188,10211,10172,10254,10273,10241,10254,10256,56,54,95,71,69,111,51,-9999,-9999,-9999,-9999,89,83,71,77,80,98,93,60,76,82,55,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,4,-1,4,,-9999,-9999,-1,-1,C,0,NW,9,NW,18,S,20,12,NW,20,NW,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
439,K8770,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,37,62,48,46,70,34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,2,1,3,,-9999,-9999,-1,-1,E,18,WSW,8,E,31,NW,9,16,ENE,48,WNW,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
440,K8822,2022-02-10,9982,10001,9975,9991,9987,10008,9975,10249,10269,10241,10259,10254,42,42,68,45,49,72,39,-9999,-9999,-9999,-9999,81,79,67,69,74,98,96,68,82,86,68,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,-1,1,,-9999,-9999,-1,-1,NW,15,NNW,12,C,2,C,0,7,N,44,NNE,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46,55,124,51,69,48,56,124,55,71,1701,2355,600,1105,1440,46,43,111,51,63,-9999,-9999
441,K8908,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56,58,98,73,71,99,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,8,-1,8,,-9999,-9999,-1,-1,ENE,9,C,0,ENE,7,WSW,11,7,SE,19,ESE,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
442,K8909,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,51,53,82,65,63,85,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,-1,3,,-9999,-9999,-1,-1,C,-9999,C,-9999,C,-9999,C,-9999,-9999,/,-9999,C,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
443,K8903,2022-02-10,10101,10118,10086,10097,10100,10125,10084,10230,10248,10214,10226,10230,60,61,95,72,72,99,56,-9999,-9999,-9999,-9999,93,94,84,80,88,100,100,71,79,88,69,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,7,1,8,,-9999,-9999,-1,-1,C,0,C,0,NE,6,NNW,10,4,NNW,31,NNW,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
444,K8904,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,30,23,25,33,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,7,-1,7,,-9999,-9999,-1,-1,ESE,5,NE,10,ESE,9,N,7,8,ESE,17,ESE,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
445,K8663,2022-02-10,10219,10236,10206,10222,10221,10244,10203,10245,10262,10232,10248,10247,61,66,106,74,77,108,60,-9999,-9999,-9999,-9999,87,79,77,76,80,92,81,60,74,77,57,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,-1,3,,-9999,-9999,-1,-1,NNE,6,NNE,14,NNW,11,ENE,16,12,ENE,38,ENE,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
446,K8711,2022-02-10,10041,10060,10031,10049,10045,10067,10031,10249,10269,10239,10258,10254,53,51,81,55,60,84,45,-9999,-9999,-9999,-9999,85,76,68,70,75,95,86,63,77,80,61,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,5,-1,5,,-9999,-9999,-1,-1,W,3,ESE,8,WSW,13,ESE,15,10,ESE,24,NW,47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
447,K8803,2022-02-10,10238,10256,10198,10250,10236,10262,10195,10246,10264,10230,10258,10250,64,65,95,69,73,98,63,-9999,-9999,-9999,-9999,86,82,72,77,79,90,85,61,77,78,55,0,0,0,0,0,0,0,0,0,0,,,,,0,0,228,0,-1,-1,-1,,-9999,-9999,-1,-1,NNW,18,NNW,35,SE,30,N,30,28,N,62,NW,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
448,K8820,2022-02-10,10233,10252,10226,10243,10238,10259,10225,10252,10271,10245,10262,10258,60,61,93,66,70,97,59,-9999,-9999,-9999,-9999,93,83,71,75,80,99,88,61,77,81,58,0,0,0,0,0,0,0,0,0,0,,,,,130,184,299,92,-1,-1,-1,,-9999,-9999,-1,-1,NNW,11,NNW,24,N,31,NNE,23,22,NNE,43,NNW,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
449,K8821,2022-02-10,10221,10239,10214,10234,10227,10247,10213,10248,10267,10241,10262,10254,65,65,93,69,73,98,62,-9999,-9999,-9999,-9999,87,79,69,70,76,90,82,59,70,75,58,0,0,0,0,0,0,0,0,0,0,,,,,319,479,500,170,1,-1,1,,-9999,-9999,-1,-1,N,36,NNE,58,N,49,NNE,27,42,NNE,63,NNE,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
450,K8910,2022-02-10,9916,9932,9895,9901,9911,9937,9893,10101,10118,10079,10086,10096,47,52,91,68,64,99,43,-9999,-9999,-9999,-9999,79,80,80,75,78,92,91,69,76,82,63,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,2,-1,2,,-9999,-9999,-1,-1,C,0,C,0,C,0,SSE,44,11,SSE,33,SE,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
451,K8970,2022-02-10,9935,9951,9914,9922,9930,9955,9912,-9999,-9999,-9999,-9999,-9999,46,50,96,66,64,98,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,98,99,68,90,89,66,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,2,-1,2,,-9999,-9999,-1,-1,C,2,NE,8,ENE,8,NW,9,7,E,17,E,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
452,K8971,2022-02-10,9477,9492,9465,9467,9475,9500,9463,-9999,-9999,-9999,-9999,-9999,27,27,59,37,38,64,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,100,100,83,98,95,77,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,6,-1,6,,-9999,-9999,-1,-1,SSE,11,SSE,14,NNW,16,SSW,6,12,SSE,33,S,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
453,K8769,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,50,48,82,59,60,83,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,4,-1,4,,-9999,-9999,-1,-1,C,-9999,C,-9999,C,-9999,C,-9999,-9999,/,-9999,C,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
454,K8823,2022-02-10,10237,10256,10232,10250,10244,10262,10230,10250,10269,10244,10263,10256,63,66,90,65,71,98,60,-9999,-9999,-9999,-9999,95,96,80,83,88,100,99,70,86,89,61,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,2,-1,2,,-9999,-9999,-1,-1,WNW,24,NW,32,NW,27,NNW,4,22,NNE,51,N,75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
455,K8824,2022-02-10,10203,10219,10195,10215,10208,10227,10194,10234,10250,10226,10246,10239,59,66,96,65,72,96,57,-9999,-9999,-9999,-9999,89,82,76,75,80,96,84,64,78,80,61,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,-1,1,,-9999,-9999,-1,-1,WNW,14,NNE,16,N,33,NNE,11,18,NNW,43,NNE,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
456,K8825,2022-02-10,10170,10190,10168,10185,10178,10197,10167,10246,10266,10244,10261,10254,62,64,95,67,72,96,59,-9999,-9999,-9999,-9999,85,81,80,70,79,90,84,67,71,78,61,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,-1,-1,-1,,-9999,-9999,-1,-1,NNW,76,NNW,68,N,27,NNW,50,55,NNW,95,NNW,117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
457,K8916,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,33,85,52,50,85,27,-9999,-9999,-9999,-9999,75,77,84,81,79,100,100,76,92,92,72,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,6,-1,6,,-9999,-9999,-1,-1,E,20,C,0,E,16,ENE,18,14,E,31,E,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
458,K8917,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64,60,96,79,75,98,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,5,-1,5,,-9999,-9999,-1,-1,C,0,NE,30,NE,43,NE,42,29,ENE,54,ENE,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
459,K8877,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64,66,89,65,71,95,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,-1,-1,-1,,-9999,-9999,-1,-1,NNW,25,NNW,21,NNW,36,N,17,25,NE,49,NNW,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
460,K8878,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62,67,93,68,72,93,62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,-1,1,,-9999,-9999,-1,-1,C,2,N,39,ENE,43,NNE,26,28,NNE,55,ENE,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
461,K8879,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59,66,84,64,68,87,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,-1,1,,-9999,-9999,-1,-1,C,-9999,C,-9999,C,-9999,C,-9999,-9999,/,-9999,C,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
462,K8880,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66,66,87,67,72,90,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,-1,1,,-9999,-9999,-1,-1,C,-9999,C,-9999,C,-9999,C,-9999,-9999,/,-9999,C,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
463,K8881,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57,57,81,61,64,84,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,1,2,,-9999,-9999,-1,-1,C,-9999,C,-9999,C,-9999,C,-9999,-9999,/,-9999,C,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
464,K8942,2022-02-10,9752,9770,9736,9746,9751,9774,9735,10268,10288,10249,10261,10266,43,43,81,60,57,84,38,-9999,-9999,-9999,-9999,83,83,83,82,83,100,100,77,88,91,74,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,11,1,12,,-9999,-9999,-1,-1,C,0,SW,7,NNE,4,NNE,9,5,NNE,16,WSW,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
465,K8740,2022-02-10,10083,10100,10072,10079,10084,10108,10069,10250,10267,10238,10246,10250,52,46,79,55,58,80,45,-9999,-9999,-9999,-9999,88,81,77,83,82,100,95,72,92,90,68,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,5,-1,5,,-9999,-9999,-1,-1,C,0,W,22,NNW,12,SSW,3,9,W,23,WNW,45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
466,K8741,2022-02-10,10132,10148,10119,10130,10132,10154,10118,10245,10262,10232,10243,10246,51,53,104,69,69,110,48,-9999,-9999,-9999,-9999,83,79,72,75,77,94,89,57,75,79,55,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,1,2,,-9999,-9999,-1,-1,WNW,18,NNW,12,NNW,18,ENE,7,14,NW,35,WNW,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
467,K8818,2022-02-10,10074,10091,10064,10082,10078,10099,10063,10247,10264,10236,10255,10250,54,53,92,56,64,109,47,-9999,-9999,-9999,-9999,90,89,91,81,88,100,100,78,89,92,72,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,4,-1,4,,-9999,-9999,-1,-1,N,26,NNW,30,NNE,51,N,44,38,N,50,NNE,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
468,K8819,2022-02-10,9978,9996,9971,9986,9983,10003,9970,10240,10260,10232,10249,10245,45,46,80,46,54,84,42,-9999,-9999,-9999,-9999,81,79,73,71,76,96,93,68,84,85,66,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,2,-1,2,,-9999,-9999,-1,-1,W,8,NW,5,N,17,NNE,13,11,N,22,N,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
469,K8905,2022-02-10,9563,9581,9551,9559,9564,9586,9549,10255,10275,10239,10251,10255,32,35,66,42,44,69,28,-9999,-9999,-9999,-9999,77,78,85,79,80,100,100,87,96,96,81,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,11,1,12,,-9999,-9999,-1,-1,C,2,ENE,4,ENE,9,NNE,5,5,NE,17,NE,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
470,K8943,2022-02-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,37,68,51,48,71,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,7,-1,7,,-9999,-9999,-1,-1,C,0,C,0,C,0,C,0,0,/,-9999,C,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
